YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,6,2,4,F9,SFO,DEN,0,0,0,0,0,0,0,
2016,6,2,4,F9,DEN,PHX,0,0,0,0,0,0,0,
2016,6,2,4,F9,LAX,DEN,0,0,0,0,0,0,0,
2016,6,2,4,F9,DEN,MSP,0,0,0,0,0,0,0,
2016,6,2,4,F9,PHL,MCO,0,0,0,0,0,0,0,
2016,6,2,4,F9,DFW,DEN,0,0,0,0,0,0,0,
2016,6,2,4,F9,DEN,SLC,0,0,0,0,0,0,0,
2016,6,2,4,F9,SLC,DEN,14,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,IAH,0,0,0,0,0,0,0,
2016,6,1,3,F9,IAH,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,SLC,0,0,0,0,0,0,0,
2016,6,1,3,F9,SLC,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,SEA,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,SFO,0,0,0,0,0,0,0,
2016,6,1,3,F9,SFO,ATL,8,0,0,0,0,0,0,
2016,6,1,3,F9,ATL,LAS,41,39,0,2,0,0,0,
2016,6,1,3,F9,LAS,ATL,3,0,0,0,0,0,0,
2016,6,1,3,F9,ORD,PDX,0,0,0,0,0,0,0,
2016,6,1,3,F9,PHL,MIA,0,0,0,0,0,0,0,
2016,6,1,3,F9,MIA,PHL,0,0,0,0,0,0,0,
2016,6,1,3,F9,DCA,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,MSP,0,0,0,0,0,0,0,
2016,6,1,3,F9,MSP,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,LGA,0,0,0,0,0,0,0,
2016,6,1,3,F9,LGA,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,ATL,SFO,0,0,0,0,0,0,0,
2016,6,1,3,F9,SFO,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,DCA,0,0,0,0,0,0,0,
2016,6,1,3,F9,DFW,DEN,7,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,LAX,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,DFW,91,0,0,0,0,91,0,
2016,6,1,3,F9,ORD,CLT,0,0,0,0,0,0,0,
2016,6,1,3,F9,CLT,ORD,0,0,0,0,0,0,0,
2016,6,1,3,F9,SLC,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,PHX,0,0,0,0,0,0,0,
2016,6,1,3,F9,PHX,DTW,0,0,0,0,0,0,0,
2016,6,1,3,F9,DTW,PHX,0,0,0,0,0,0,0,
2016,6,1,3,F9,PHX,DEN,11,0,0,0,0,0,0,
2016,6,1,3,F9,ATL,LGA,57,22,0,35,0,0,0,
2016,6,1,3,F9,LGA,MIA,34,0,0,12,0,22,0,
2016,6,1,3,F9,MIA,LGA,0,0,0,0,0,0,0,
2016,6,1,3,F9,LGA,ATL,31,0,0,31,0,0,0,
2016,6,1,3,F9,ATL,DEN,15,7,0,8,0,0,0,
2016,6,1,3,F9,DEN,DCA,0,0,0,0,0,0,0,
2016,6,1,3,F9,DCA,DEN,0,0,0,0,0,0,0,
2016,6,1,3,F9,DEN,SFO,35,0,0,0,0,35,0,
2016,6,1,3,F9,DEN,LAX,0,0,0,0,0,0,0,
