YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2015,12,1,2,F9,MSP,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,PDX,3,0,0,0,0,0,0,
2015,12,1,2,F9,PDX,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MIA,0,0,0,0,0,0,0,
2015,12,1,2,F9,MIA,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,ATL,5,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,DCA,0,0,0,0,0,0,0,
2015,12,1,2,F9,DCA,DEN,6,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,DFW,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,LAX,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,DEN,21,0,0,21,0,0,0,
2015,12,1,2,F9,DEN,SFO,2,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SAN,0,0,0,0,0,0,0,
2015,12,1,2,F9,SAN,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SLC,0,0,0,0,0,0,0,
2015,12,1,2,F9,SLC,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,DFW,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,DCA,36,0,0,0,0,36,0,
2015,12,1,2,F9,DCA,DEN,28,0,0,0,0,28,0,
2015,12,1,2,F9,DEN,MIA,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,DEN,4,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,PDX,0,0,0,0,0,0,0,
2015,12,1,2,F9,PDX,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,LAS,18,0,0,18,0,0,0,
2015,12,1,2,F9,PHL,ORD,41,41,0,0,0,0,0,
2015,12,1,2,F9,ORD,PHL,21,0,0,0,0,21,0,
2015,12,1,2,F9,LAS,DEN,14,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MSP,11,0,0,0,0,0,0,
2015,12,1,2,F9,MSP,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MSP,0,0,0,0,0,0,0,
2015,12,1,2,F9,MSP,DEN,1,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MSP,0,0,0,0,0,0,0,
2015,12,1,2,F9,MIA,PHL,86,17,0,69,0,0,0,
2015,12,1,2,F9,PHL,MIA,75,3,0,45,0,27,0,
2015,12,1,2,F9,MIA,LGA,61,0,0,31,0,30,0,
2015,12,1,2,F9,LGA,MIA,58,9,0,19,0,30,0,
2015,12,1,2,F9,MIA,DEN,17,0,0,0,0,17,0,
2015,12,1,2,F9,LAS,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,MIA,3,0,0,0,0,0,0,
2015,12,1,2,F9,MIA,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,LAX,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,ORD,1,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,PHX,0,0,0,0,0,0,0,
2015,12,1,2,F9,PHX,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAX,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,DEN,110,0,0,2,0,108,0,
2015,12,1,2,F9,DEN,MCO,96,1,0,0,0,95,0,
2015,12,1,2,F9,MCO,PHL,86,0,0,0,0,86,0,
2015,12,1,2,F9,MCO,PHL,41,0,0,41,0,0,0,
2015,12,1,2,F9,PHL,MCO,25,1,0,2,0,22,0,
2015,12,1,2,F9,PHL,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,DTW,0,0,0,0,0,0,0,
2015,12,1,2,F9,DTW,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,PHL,104,0,0,104,0,0,0,
2015,12,1,2,F9,PHL,MCO,86,0,0,0,0,86,0,
2015,12,1,2,F9,DEN,DTW,0,0,0,0,0,0,0,
2015,12,1,2,F9,DTW,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,DCA,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAH,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,IAH,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAH,DEN,1,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,PHX,0,0,0,0,0,0,0,
2015,12,1,2,F9,PHX,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,PHX,0,0,0,0,0,0,0,
2015,12,1,2,F9,PHX,SFO,0,0,0,0,0,0,0,
2015,12,1,2,F9,SFO,DEN,10,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,IAD,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAD,ATL,5,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,IAH,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAH,PHL,94,0,0,94,0,0,0,
2015,12,1,2,F9,PHL,IAH,113,17,0,2,0,94,0,
2015,12,1,2,F9,IAH,DEN,124,7,0,6,0,111,0,
2015,12,1,2,F9,ATL,IAD,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAD,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,LGA,0,0,0,0,0,0,0,
2015,12,1,2,F9,LGA,ATL,1,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DCA,DEN,35,33,0,2,0,0,0,
2015,12,1,2,F9,DEN,SLC,9,0,0,0,0,0,0,
2015,12,1,2,F9,SLC,DEN,12,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAX,1,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,DEN,1,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,IAH,35,2,0,33,0,0,0,
2015,12,1,2,F9,LAS,ORD,7,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,DEN,2,0,0,0,0,0,0,
2015,12,1,2,F9,TPA,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,SLC,0,0,0,0,0,0,0,
2015,12,1,2,F9,SLC,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,SEA,0,0,0,0,0,0,0,
2015,12,1,2,F9,SEA,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,DFW,31,28,0,3,0,0,0,
2015,12,1,2,F9,DFW,DEN,40,9,0,0,0,31,0,
2015,12,1,2,F9,MCO,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,LAS,41,0,0,0,0,41,0,
2015,12,1,2,F9,DEN,LAX,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,ATL,PHL,1,0,0,0,0,0,0,
2015,12,1,2,F9,PHL,CLT,40,0,0,40,0,0,0,
2015,12,1,2,F9,CLT,PHL,69,0,0,69,0,0,0,
2015,12,1,2,F9,PHL,TPA,68,14,0,34,0,20,0,
2015,12,1,2,F9,TPA,PHL,84,27,0,23,0,34,0,
2015,12,1,2,F9,PHL,ATL,77,14,0,2,0,61,0,
2015,12,1,2,F9,MCO,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,TPA,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,PHX,0,0,0,0,0,0,0,
2015,12,1,2,F9,PHX,DEN,10,0,0,0,0,0,0,
2015,12,1,2,F9,MIA,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,ATL,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,MCO,LAX,8,0,0,0,0,0,0,
2015,12,1,2,F9,LAX,MCO,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,IAH,0,0,0,0,0,0,0,
2015,12,1,2,F9,IAH,LAS,0,0,0,0,0,0,0,
2015,12,1,2,F9,LAS,MIA,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,MIA,0,0,0,0,0,0,0,
2015,12,1,2,F9,MIA,ORD,0,0,0,0,0,0,0,
2015,12,1,2,F9,ORD,TPA,0,0,0,0,0,0,0,
2015,12,1,2,F9,TPA,DEN,0,0,0,0,0,0,0,
2015,12,1,2,F9,DEN,MCO,0,0,0,0,0,0,0,
2015,12,2,3,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,2,3,F9,DEN,MIA,0,0,0,0,0,0,0,
2015,12,2,3,F9,LAS,ATL,0,0,0,0,0,0,0,
2015,12,2,3,F9,ATL,MIA,8,0,0,0,0,0,0,
2015,12,2,3,F9,MIA,ATL,0,0,0,0,0,0,0,
2015,12,2,3,F9,ATL,LAX,0,0,0,0,0,0,0,
2015,12,2,3,F9,LAX,DEN,0,0,0,0,0,0,0,
2015,12,2,3,F9,DEN,PHX,0,0,0,0,0,0,0,
2015,12,2,3,F9,PHX,DEN,0,0,0,0,0,0,0,
2015,12,2,3,F9,DEN,LAS,0,0,0,0,0,0,0,
2015,12,2,3,F9,LAS,DEN,0,0,0,0,0,0,0,
2015,12,2,3,F9,DEN,ORD,2,0,0,0,0,0,0,
2015,12,2,3,F9,ORD,LAX,0,0,0,0,0,0,0,
2015,12,2,3,F9,PHL,ORD,0,0,0,0,0,0,0,
2015,12,2,3,F9,ORD,PHL,85,85,0,0,0,0,0,
