YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,8,3,3,F9,LAS,DEN,12,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,PDX,8,0,0,0,0,0,0,
2016,8,3,3,F9,PDX,DEN,74,16,0,58,0,0,0,
2016,8,3,3,F9,DEN,SAN,0,0,0,0,0,0,0,
2016,8,3,3,F9,MCO,ATL,5,0,0,0,0,0,0,
2016,8,3,3,F9,ATL,DEN,0,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,MSP,0,0,0,0,0,0,0,
2016,8,3,3,F9,MSP,DEN,11,0,0,0,0,0,0,
2016,8,3,3,F9,PHX,SEA,19,0,0,19,0,0,0,
2016,8,3,3,F9,SEA,DEN,0,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,DCA,0,0,0,0,0,0,0,
2016,8,3,3,F9,DCA,DEN,19,0,0,19,0,0,0,
2016,8,3,3,F9,DEN,CLT,39,39,0,0,0,0,0,
2016,8,3,3,F9,DEN,ATL,0,0,0,0,0,0,0,
2016,8,3,3,F9,ATL,MCO,0,0,0,0,0,0,0,
2016,8,3,3,F9,SAN,DEN,1,0,0,0,0,0,0,
2016,8,3,3,F9,LAS,IAH,5,0,0,0,0,0,0,
2016,8,3,3,F9,IAH,SFO,3,0,0,0,0,0,0,
2016,8,3,3,F9,SFO,IAH,38,29,0,9,0,0,0,
2016,8,3,3,F9,IAH,DEN,38,11,0,0,0,27,0,
2016,8,3,3,F9,DEN,DFW,0,0,0,0,0,0,0,
2016,8,3,3,F9,DFW,DEN,0,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,SFO,10,0,0,0,0,0,0,
2016,8,3,3,F9,SFO,MCO,4,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,LAS,0,0,0,0,0,0,0,
2016,8,3,3,F9,LAS,MCO,15,5,0,10,0,0,0,
2016,8,3,3,F9,MCO,LAX,0,0,0,0,0,0,0,
2016,8,3,3,F9,SFO,DEN,0,0,0,0,0,0,0,
2016,8,3,3,F9,MCO,IAD,55,0,22,33,0,0,0,
2016,8,3,3,F9,IAD,MCO,53,10,0,21,0,22,0,
2016,8,3,3,F9,MCO,SFO,2,0,0,0,0,0,0,
2016,8,3,3,F9,CLT,DEN,0,0,0,0,0,0,0,
2016,8,3,3,F9,DEN,DTW,3,0,0,0,0,0,0,
2016,8,4,4,F9,SEA,ORD,41,9,0,0,0,32,0,
2016,8,4,4,F9,ORD,SFO,33,0,0,33,0,0,0,
2016,8,4,4,F9,SFO,DEN,40,21,0,19,0,0,0,
2016,8,4,4,F9,DEN,LGA,39,8,0,10,0,21,0,
2016,8,4,4,F9,LGA,DEN,13,0,0,0,0,0,0,
2016,8,4,4,F9,ATL,LAX,0,0,0,0,0,0,0,
2016,8,4,4,F9,LAX,DEN,0,0,0,0,0,0,0,
2016,8,4,4,F9,SFO,DEN,66,58,0,8,0,0,0,
2016,8,4,4,F9,DEN,SLC,53,4,0,0,0,49,0,
2016,8,4,4,F9,DEN,PHX,51,17,0,26,0,8,0,
2016,8,4,4,F9,PHX,DEN,41,1,0,34,0,6,0,
2016,8,1,1,F9,DEN,LAX,0,0,0,0,0,0,0,
2016,8,1,1,F9,LAX,ORD,0,0,0,0,0,0,0,
2016,8,1,1,F9,ORD,SEA,27,27,0,0,0,0,0,
2016,8,1,1,F9,ORD,LAX,2,0,0,0,0,0,0,
