YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,2,4,4,F9,TPA,PHL,0,0,0,0,0,0,0,
2016,2,4,4,F9,ATL,LGA,0,0,0,0,0,0,0,
2016,2,4,4,F9,LGA,ATL,1,0,0,0,0,0,0,
2016,2,4,4,F9,ATL,IAD,0,0,0,0,0,0,0,
2016,2,4,4,F9,IAD,MCO,0,0,0,0,0,0,0,
2016,2,4,4,F9,MCO,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,LAS,3,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,MSP,0,0,0,0,0,0,0,
2016,2,4,4,F9,DCA,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,MCO,0,0,0,0,0,0,0,
2016,2,4,4,F9,MCO,IAD,0,0,0,0,0,0,0,
2016,2,4,4,F9,IAD,ATL,0,0,0,0,0,0,0,
2016,2,4,4,F9,PHL,MIA,0,0,0,0,0,0,0,
2016,2,4,4,F9,MIA,ATL,0,0,0,0,0,0,0,
2016,2,4,4,F9,ATL,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,PDX,0,0,0,0,0,0,0,
2016,2,4,4,F9,PDX,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,LAS,ATL,0,0,0,0,0,0,0,
2016,2,4,4,F9,ATL,MIA,0,0,0,0,0,0,0,
2016,2,4,4,F9,MIA,LGA,0,0,0,0,0,0,0,
2016,2,4,4,F9,LGA,MIA,1,0,0,0,0,0,0,
2016,2,4,4,F9,MIA,PHL,0,0,0,0,0,0,0,
2016,2,4,4,F9,ORD,PHX,0,0,0,0,0,0,0,
2016,2,4,4,F9,PHX,ORD,0,0,0,0,0,0,0,
2016,2,4,4,F9,ORD,LAX,0,0,0,0,0,0,0,
2016,2,4,4,F9,LAX,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,ATL,0,0,0,0,0,0,0,
2016,2,4,4,F9,ATL,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,DCA,0,0,0,0,0,0,0,
2016,2,4,4,F9,DCA,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,ORD,0,0,0,0,0,0,0,
2016,2,4,4,F9,PHL,TPA,23,0,0,23,0,0,0,
2016,2,4,4,F9,DEN,DFW,0,0,0,0,0,0,0,
2016,2,4,4,F9,LAS,DEN,0,0,0,0,0,0,0,
2016,2,4,4,F9,MCO,LAS,46,0,0,46,0,0,0,
2016,2,4,4,F9,LAX,ORD,0,0,0,0,0,0,0,
2016,2,4,4,F9,ORD,SFO,0,0,0,0,0,0,0,
2016,2,4,4,F9,SFO,DEN,6,0,0,0,0,0,0,
2016,2,4,4,F9,DEN,ATL,16,16,0,0,0,0,0,
