YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,9,1,4,VX,LAX,IAD,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,IAD,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,IAD,0,0,0,0,0,0,0,
2016,9,1,4,VX,SAN,SFO,6,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,EWR,19,8,0,0,0,11,0,
2016,9,1,4,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,BOS,25,0,0,0,0,25,0,
2016,9,1,4,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,LAX,4,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,SEA,14,0,0,0,0,0,0,
2016,9,1,4,VX,SEA,SFO,1,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,9,1,4,VX,SEA,LAX,9,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,SFO,6,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,LAS,9,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,SFO,143,0,0,143,0,0,0,
2016,9,1,4,VX,SFO,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,EWR,SFO,7,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,DCA,6,0,0,0,0,0,0,
2016,9,1,4,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,ORD,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,ORD,237,237,0,0,0,0,0,
2016,9,1,4,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,ORD,6,0,0,0,0,0,0,
2016,9,1,4,VX,ORD,SFO,218,0,0,0,0,218,0,
2016,9,1,4,VX,SFO,PDX,0,0,0,0,0,0,0,
2016,9,1,4,VX,PDX,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,JFK,47,29,18,0,0,0,0,
2016,9,1,4,VX,ORD,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,ORD,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,ORD,8,0,0,0,0,0,0,
2016,9,1,4,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,ORD,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,JFK,30,5,0,10,0,15,0,
2016,9,1,4,VX,JFK,LAS,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAS,SFO,38,0,0,38,0,0,0,
2016,9,1,4,VX,JFK,SFO,9,0,0,0,0,0,0,
2016,9,1,4,VX,LAS,JFK,2,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,LAS,10,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,9,1,4,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,JFK,SFO,69,0,23,0,0,46,0,
2016,9,1,4,VX,DCA,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,MCO,0,0,0,0,0,0,0,
2016,9,1,4,VX,MCO,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,FLL,LAX,5,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,FLL,7,0,0,0,0,0,0,
2016,9,1,4,VX,FLL,LAX,15,3,12,0,0,0,0,
2016,9,1,4,VX,LAX,FLL,6,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,FLL,2,0,0,0,0,0,0,
2016,9,1,4,VX,FLL,SFO,2,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,SFO,16,2,0,0,0,14,0,
2016,9,1,4,VX,SAN,SFO,22,5,0,17,0,0,0,
2016,9,1,4,VX,SFO,BOS,4,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,9,1,4,VX,SFO,BOS,1,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,BOS,0,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,BOS,0,0,0,0,0,0,0,
2016,9,1,4,VX,BOS,LAX,32,0,0,32,0,0,0,
2016,9,1,4,VX,LAX,BOS,0,0,0,0,0,0,0,
2016,9,1,4,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,9,1,4,VX,LAX,JFK,7,0,0,0,0,0,0,
