YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,6,1,3,VX,LAX,IAD,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,IAD,0,0,0,0,0,0,0,
2016,6,1,3,VX,SAN,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,EWR,2,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,6,1,3,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,EWR,21,20,0,1,0,0,0,
2016,6,1,3,VX,EWR,LAX,69,68,0,1,0,0,0,
2016,6,1,3,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SEA,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,6,1,3,VX,EWR,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,EWR,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,SFO,16,8,0,0,0,8,0,
2016,6,1,3,VX,SFO,LAX,27,0,0,0,2,25,0,
2016,6,1,3,VX,EWR,SFO,12,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,DCA,0,0,0,0,0,0,0,
2016,6,1,3,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,ORD,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,ORD,0,0,0,0,0,0,0,
2016,6,1,3,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,ORD,0,0,0,0,0,0,0,
2016,6,1,3,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,PDX,0,0,0,0,0,0,0,
2016,6,1,3,VX,PDX,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,ORD,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,ORD,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,ORD,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,ORD,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAS,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,JFK,30,2,0,0,0,28,0,
2016,6,1,3,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,DCA,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,MCO,5,0,0,0,0,0,0,
2016,6,1,3,VX,MCO,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,FLL,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,FLL,3,0,0,0,0,0,0,
2016,6,1,3,VX,FLL,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,FLL,11,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,FLL,119,110,0,9,0,0,0,
2016,6,1,3,VX,FLL,SFO,77,0,0,3,0,74,0,
2016,6,1,3,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SAN,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,BOS,5,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,SFO,7,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,BOS,0,0,0,0,0,0,1,A
2016,6,1,3,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,BOS,3,0,0,0,0,0,0,
2016,6,1,3,VX,BOS,LAX,0,0,0,0,0,0,1,A
2016,6,1,3,VX,LAX,BOS,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,LAX,17,17,0,0,0,0,0,
2016,6,1,3,VX,LAS,LAX,4,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,SFO,1,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,LAS,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,LAX,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,LAS,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,LAS,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,LAS,4,0,0,0,0,0,0,
2016,6,1,3,VX,LAS,LAX,12,0,0,0,0,0,0,
2016,6,1,3,VX,HNL,SFO,16,0,0,16,0,0,0,
2016,6,1,3,VX,SFO,HNL,0,0,0,0,0,0,0,
2016,6,1,3,VX,LAX,HNL,0,0,0,0,0,0,0,
2016,6,1,3,VX,HNL,LAX,28,28,0,0,0,0,0,
2016,6,1,3,VX,IAD,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,IAD,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SEA,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SEA,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SEA,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SAN,0,0,0,0,0,0,0,
2016,6,1,3,VX,SFO,SEA,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,SFO,0,0,0,0,0,0,0,
2016,6,1,3,VX,SEA,SFO,0,0,0,0,0,0,0,
2016,6,11,6,VX,SAN,SFO,13,0,0,0,0,0,0,
2016,6,11,6,VX,SFO,SAN,0,0,0,0,0,0,0,
2016,6,11,6,VX,SAN,SFO,0,0,0,0,0,0,0,
2016,6,11,6,VX,SAN,SFO,0,0,0,0,0,0,0,
2016,6,11,6,VX,IAD,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,IAD,57,0,0,0,0,57,0,
2016,6,12,7,VX,LAX,IAD,9,0,0,0,0,0,0,
2016,6,12,7,VX,SAN,SFO,9,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,EWR,30,22,8,0,0,0,0,
2016,6,12,7,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,JFK,2,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,BOS,99,23,0,0,0,76,0,
2016,6,12,7,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAS,LAX,24,0,0,24,0,0,0,
2016,6,12,7,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,EWR,0,0,0,0,0,0,1,A
2016,6,12,7,VX,EWR,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,EWR,0,0,0,0,0,0,0,
2016,6,12,7,VX,EWR,LAX,0,0,0,0,0,0,1,A
2016,6,12,7,VX,LAX,EWR,76,0,12,0,0,64,0,
2016,6,12,7,VX,SFO,SEA,22,0,0,22,0,0,0,
2016,6,12,7,VX,SEA,SFO,14,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,EWR,0,0,0,0,0,0,0,
2016,6,12,7,VX,EWR,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,EWR,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAS,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,LAS,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,EWR,SFO,7,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,DCA,0,0,0,0,0,0,0,
2016,6,12,7,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,ORD,4,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,ORD,10,0,0,0,0,0,0,
2016,6,12,7,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,ORD,12,0,0,0,0,0,0,
2016,6,12,7,VX,ORD,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,12,7,VX,ORD,LAX,5,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,ORD,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,ORD,10,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,ORD,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,JFK,63,9,11,0,0,43,0,
2016,6,12,7,VX,JFK,LAS,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAS,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAS,JFK,57,13,0,0,0,44,0,
2016,6,12,7,VX,SFO,LAS,58,0,0,0,0,58,0,
2016,6,12,7,VX,SFO,JFK,0,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,SFO,43,10,31,0,0,2,0,
2016,6,12,7,VX,JFK,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,DCA,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,MCO,0,0,0,0,0,0,0,
2016,6,12,7,VX,MCO,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,FLL,LAX,6,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,FLL,3,0,0,0,0,0,0,
2016,6,12,7,VX,FLL,LAX,8,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,FLL,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,FLL,0,0,0,0,0,0,0,
2016,6,12,7,VX,FLL,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,JFK,31,0,0,0,0,31,0,
2016,6,12,7,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,6,12,7,VX,BOS,SFO,21,21,0,0,0,0,0,
2016,6,12,7,VX,SFO,BOS,0,0,0,0,0,0,0,
2016,6,12,7,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,BOS,SFO,0,0,0,0,0,0,0,
2016,6,12,7,VX,SFO,BOS,1,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,BOS,6,0,0,0,0,0,0,
2016,6,12,7,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,BOS,0,0,0,0,0,0,0,
2016,6,12,7,VX,BOS,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,BOS,24,24,0,0,0,0,0,
2016,6,12,7,VX,LAX,JFK,17,17,0,0,0,0,0,
2016,6,12,7,VX,LAX,JFK,0,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,JFK,LAX,0,0,0,0,0,0,0,
2016,6,12,7,VX,LAX,JFK,10,0,0,0,0,0,0,
