YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,LAS,2,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,LAS,24,23,0,1,0,0,0,
2016,5,1,7,AS,LAS,PDX,16,0,0,0,0,16,0,
2016,5,1,7,AS,SEA,PHX,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,PHX,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,PDX,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAS,PDX,0,0,0,0,0,0,0,
2016,5,1,7,AS,PHX,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PHX,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,PHX,6,0,0,0,0,0,0,
2016,5,1,7,AS,PHX,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,LAS,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,PHX,0,0,0,0,0,0,0,
2016,5,1,7,AS,PHX,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,PHX,24,17,0,7,0,0,0,
2016,5,1,7,AS,PDX,DFW,4,0,0,0,0,0,0,
2016,5,1,7,AS,DFW,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,PHX,7,0,0,0,0,0,0,
2016,5,1,7,AS,DFW,PDX,1,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,PHX,13,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DFW,18,0,0,18,0,0,0,
2016,5,1,7,AS,PHX,PDX,4,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DFW,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DFW,39,20,0,19,0,0,0,
2016,5,1,7,AS,PHX,PDX,0,0,0,0,0,0,0,
2016,5,1,7,AS,DFW,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,DFW,SEA,9,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DEN,17,0,0,17,0,0,0,
2016,5,1,7,AS,DEN,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DEN,16,0,0,16,0,0,0,
2016,5,1,7,AS,DEN,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,DEN,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DEN,16,0,0,16,0,0,0,
2016,5,1,7,AS,DEN,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DEN,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,DEN,6,0,0,0,0,0,0,
2016,5,1,7,AS,DEN,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,PDX,ORD,0,0,0,0,0,0,0,
2016,5,1,7,AS,ORD,PDX,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,PHX,8,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,SLC,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,BWI,15,0,0,15,0,0,0,
2016,5,1,7,AS,PDX,SLC,1,0,0,0,0,0,0,
2016,5,1,7,AS,SLC,PDX,0,0,0,0,0,0,0,
2016,5,1,7,AS,SAN,SLC,0,0,0,0,0,0,0,
2016,5,1,7,AS,SLC,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SLC,SAN,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAX,SLC,0,0,0,0,0,0,0,
2016,5,1,7,AS,SLC,LAX,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,SLC,3,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,IAD,0,0,0,0,0,0,0,
2016,5,1,7,AS,IAD,SEA,2,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,IAH,21,6,0,15,0,0,0,
2016,5,1,7,AS,SEA,IAH,12,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,BOS,0,0,0,0,0,0,0,
2016,5,1,7,AS,BOS,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,BWI,LAX,0,0,0,0,0,0,0,
2016,5,1,7,AS,LAX,BWI,0,0,0,0,0,0,0,
2016,5,1,7,AS,SLC,SFO,0,0,0,0,0,0,0,
2016,5,1,7,AS,SFO,SLC,0,0,0,0,0,0,0,
2016,5,1,7,AS,ATL,SEA,5,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,ATL,6,0,0,0,0,0,0,
2016,5,1,7,AS,ATL,SEA,0,0,0,0,0,0,0,
2016,5,1,7,AS,SEA,ATL,0,0,0,0,0,0,0,
