YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,1,1,5,AS,PDX,HNL,1,0,0,0,0,0,0,
2016,1,1,5,AS,HNL,PDX,0,0,0,0,0,0,0,
2016,1,1,5,AS,SEA,HNL,1,0,0,0,0,0,0,
2016,1,1,5,AS,HNL,SEA,0,0,0,0,0,0,0,
2016,1,1,5,AS,SEA,HNL,8,0,0,0,0,0,0,
2016,1,1,5,AS,HNL,SEA,0,0,0,0,0,0,0,
2016,1,1,5,AS,HNL,SAN,0,0,0,0,0,0,0,
2016,1,1,5,AS,SEA,HNL,0,0,0,0,0,0,0,
2016,1,1,5,AS,HNL,SEA,0,0,0,0,0,0,0,
2016,1,1,5,AS,SAN,HNL,0,0,0,0,0,0,0,
2016,1,2,6,AS,DCA,SEA,0,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,DCA,0,0,0,0,0,0,0,
2016,1,2,6,AS,DCA,SEA,0,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,DCA,0,0,0,0,0,0,0,
2016,1,2,6,AS,DCA,LAX,0,0,0,0,0,0,0,
2016,1,2,6,AS,LAX,DCA,4,0,0,0,0,0,0,
2016,1,2,6,AS,JFK,SEA,1,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,EWR,0,0,0,0,0,0,0,
2016,1,2,6,AS,MCO,SEA,5,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,MCO,53,11,0,7,0,35,0,
2016,1,2,6,AS,EWR,SEA,0,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,BOS,18,0,0,18,0,0,0,
2016,1,2,6,AS,SEA,EWR,2,0,0,0,0,0,0,
2016,1,2,6,AS,BOS,SEA,0,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,MCO,13,0,0,0,0,0,0,
2016,1,2,6,AS,EWR,SEA,0,0,0,0,0,0,0,
2016,1,2,6,AS,SEA,JFK,0,0,0,0,0,0,0,
