YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2015,12,1,2,AS,SEA,HNL,39,0,18,21,0,0,0,
2015,12,1,2,AS,HNL,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,HNL,76,0,0,15,0,61,0,
2015,12,1,2,AS,HNL,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,DCA,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,DCA,0,0,0,0,0,0,0,
2015,12,2,3,AS,DCA,SEA,8,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,DCA,10,0,0,0,0,0,0,
2015,12,2,3,AS,DCA,LAX,0,0,0,0,0,0,0,
2015,12,2,3,AS,LAX,DCA,3,0,0,0,0,0,0,
2015,12,2,3,AS,JFK,SEA,15,0,15,0,0,0,0,
2015,12,2,3,AS,SEA,EWR,48,0,0,48,0,0,0,
2015,12,2,3,AS,EWR,SEA,28,0,0,0,0,28,0,
2015,12,2,3,AS,SEA,BOS,7,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,EWR,31,27,0,4,0,0,0,
2015,12,2,3,AS,BOS,SEA,3,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,MCO,8,0,0,0,0,0,0,
2015,12,2,3,AS,EWR,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,JFK,0,0,0,0,0,0,0,
2015,12,2,3,AS,MCO,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,ORD,SEA,5,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,ORD,1,0,0,0,0,0,0,
2015,12,2,3,AS,ORD,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,BOS,2,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,ORD,1,0,0,0,0,0,0,
2015,12,2,3,AS,ORD,SEA,0,0,0,0,0,0,0,
2015,12,2,3,AS,PDX,BOS,4,0,0,0,0,0,0,
2015,12,2,3,AS,PHL,SEA,51,2,0,0,0,49,0,
2015,12,2,3,AS,SEA,PHL,54,0,50,4,0,0,0,
2015,12,2,3,AS,BOS,PDX,0,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,ORD,12,0,0,0,0,0,0,
2015,12,2,3,AS,FLL,SEA,1,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,MSP,15,0,0,15,0,0,0,
2015,12,2,3,AS,MSP,SEA,3,0,0,0,0,0,0,
2015,12,2,3,AS,SEA,FLL,5,0,0,0,0,0,0,
2015,12,1,2,AS,DCA,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,DCA,0,0,0,0,0,0,0,
2015,12,1,2,AS,DCA,SEA,18,18,0,0,0,0,0,
2015,12,1,2,AS,SEA,DCA,4,0,0,0,0,0,0,
2015,12,1,2,AS,DCA,LAX,0,0,0,0,0,0,0,
2015,12,1,2,AS,LAX,DCA,0,0,0,0,0,0,0,
2015,12,1,2,AS,JFK,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,EWR,98,0,0,98,0,0,0,
2015,12,1,2,AS,EWR,SEA,50,0,0,0,0,50,0,
2015,12,1,2,AS,SEA,BOS,9,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,EWR,12,0,0,0,0,0,0,
2015,12,1,2,AS,BOS,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,MCO,5,0,0,0,0,0,0,
2015,12,1,2,AS,EWR,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,JFK,0,0,0,0,0,0,0,
2015,12,1,2,AS,MCO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,ORD,SEA,8,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,ORD,16,0,0,16,0,0,0,
2015,12,1,2,AS,ORD,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,BOS,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,ORD,13,0,0,0,0,0,0,
2015,12,1,2,AS,ORD,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,PDX,BOS,15,0,0,15,0,0,0,
2015,12,1,2,AS,PHL,SEA,5,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,PHL,28,0,0,28,0,0,0,
2015,12,1,2,AS,BOS,PDX,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,ORD,0,0,0,0,0,0,0,
2015,12,1,2,AS,FLL,SEA,7,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,MSP,11,0,0,0,0,0,0,
2015,12,1,2,AS,MSP,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,FLL,0,0,0,0,0,0,0,
2015,12,1,2,AS,MSP,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,PDX,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,PDX,0,0,0,0,0,0,0,
2015,12,1,2,AS,SAN,SEA,28,21,0,7,0,0,0,
2015,12,1,2,AS,SEA,SAN,0,0,0,0,0,0,0,
2015,12,1,2,AS,SAN,SEA,11,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,5,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SAN,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,7,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,11,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SEA,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,LAX,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,SEA,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,PDX,0,0,0,0,0,0,0,
2015,12,1,2,AS,PDX,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,PDX,1,0,0,0,0,0,0,
2015,12,1,2,AS,PDX,SFO,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,PDX,0,0,0,0,0,0,0,
2015,12,1,2,AS,SFO,PDX,0,0,0,0,0,0,0,
