YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2015,12,1,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,2,3,HA,LAX,HNL,7,0,0,0,0,0,0,
2015,12,3,4,HA,LAX,HNL,18,18,0,0,0,0,0,
2015,12,4,5,HA,LAX,HNL,28,28,0,0,0,0,0,
2015,12,5,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,6,7,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,7,1,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,8,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,9,3,HA,LAX,HNL,52,52,0,0,0,0,0,
2015,12,10,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,11,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,12,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,13,7,HA,LAX,HNL,13,0,0,0,0,0,0,
2015,12,14,1,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,15,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,16,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,17,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,18,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,19,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,20,7,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,21,1,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,22,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,23,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,24,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,25,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,26,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,27,7,HA,LAX,HNL,23,23,0,0,0,0,0,
2015,12,28,1,HA,LAX,HNL,1,0,0,0,0,0,0,
2015,12,29,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,30,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,31,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,12,1,2,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,12,2,3,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,12,3,4,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,12,4,5,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,12,5,6,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,12,6,7,HA,HNL,LAX,7,0,0,0,0,0,0,
2015,12,7,1,HA,HNL,LAX,5,0,0,0,0,0,0,
