YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,1,18,1,HA,LAS,HNL,27,27,0,0,0,0,0,
2016,1,19,2,HA,LAS,HNL,35,35,0,0,0,0,0,
2016,1,20,3,HA,LAS,HNL,32,32,0,0,0,0,0,
2016,1,21,4,HA,LAS,HNL,29,29,0,0,0,0,0,
2016,1,22,5,HA,LAS,HNL,1,0,0,0,0,0,0,
2016,1,23,6,HA,LAS,HNL,0,0,0,0,0,0,0,
2016,1,24,7,HA,LAS,HNL,3,0,0,0,0,0,0,
2016,1,25,1,HA,LAS,HNL,0,0,0,0,0,0,0,
2016,1,26,2,HA,LAS,HNL,0,0,0,0,0,0,0,
2016,1,27,3,HA,LAS,HNL,15,15,0,0,0,0,0,
2016,1,28,4,HA,LAS,HNL,0,0,0,0,0,0,0,
2016,1,29,5,HA,LAS,HNL,11,0,0,0,0,0,0,
2016,1,30,6,HA,LAS,HNL,14,0,0,0,0,0,0,
2016,1,31,7,HA,LAS,HNL,35,35,0,0,0,0,0,
2016,1,1,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,2,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,3,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,4,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,5,2,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,6,3,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,7,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,8,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,9,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,10,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,11,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,12,2,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,13,3,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,14,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,15,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,16,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,17,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,18,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,19,2,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,20,3,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,21,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,22,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,23,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,24,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,25,1,HA,HNL,LAS,8,0,0,0,0,0,0,
2016,1,26,2,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,27,3,HA,HNL,LAS,4,0,0,0,0,0,0,
2016,1,28,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,29,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,30,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,31,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,1,1,5,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,2,6,HA,SEA,HNL,15,15,0,0,0,0,0,
2016,1,3,7,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,4,1,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,5,2,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,6,3,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,7,4,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,8,5,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,9,6,HA,SEA,HNL,34,32,0,2,0,0,0,
2016,1,10,7,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,11,1,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,12,2,HA,SEA,HNL,17,17,0,0,0,0,0,
2016,1,13,3,HA,SEA,HNL,868,868,0,0,0,0,0,
2016,1,14,4,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,15,5,HA,SEA,HNL,17,17,0,0,0,0,0,
2016,1,16,6,HA,SEA,HNL,4,0,0,0,0,0,0,
2016,1,17,7,HA,SEA,HNL,11,0,0,0,0,0,0,
2016,1,18,1,HA,SEA,HNL,9,0,0,0,0,0,0,
2016,1,19,2,HA,SEA,HNL,23,23,0,0,0,0,0,
2016,1,20,3,HA,SEA,HNL,14,0,0,0,0,0,0,
2016,1,21,4,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,22,5,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,23,6,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,24,7,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,25,1,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,26,2,HA,SEA,HNL,17,17,0,0,0,0,0,
2016,1,27,3,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,28,4,HA,SEA,HNL,9,0,0,0,0,0,0,
2016,1,29,5,HA,SEA,HNL,17,17,0,0,0,0,0,
2016,1,30,6,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,31,7,HA,SEA,HNL,0,0,0,0,0,0,0,
2016,1,1,5,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,2,6,HA,HNL,SEA,6,0,0,0,0,0,0,
2016,1,3,7,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,4,1,HA,HNL,SEA,53,53,0,0,0,0,0,
2016,1,5,2,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,6,3,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,7,4,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,8,5,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,9,6,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,10,7,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,11,1,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,12,2,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,13,3,HA,HNL,SEA,9,0,0,0,0,0,0,
2016,1,14,4,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,15,5,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,16,6,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,17,7,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,18,1,HA,HNL,SEA,45,45,0,0,0,0,0,
2016,1,19,2,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,20,3,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,21,4,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,22,5,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,23,6,HA,HNL,SEA,5,0,0,0,0,0,0,
2016,1,24,7,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,25,1,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,26,2,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,27,3,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,28,4,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,29,5,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,30,6,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,31,7,HA,HNL,SEA,0,0,0,0,0,0,0,
2016,1,1,5,HA,PDX,HNL,7,0,0,0,0,0,0,
2016,1,2,6,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,3,7,HA,PDX,HNL,80,12,68,0,0,0,0,
2016,1,4,1,HA,PDX,HNL,13,0,0,0,0,0,0,
2016,1,5,2,HA,PDX,HNL,5,0,0,0,0,0,0,
2016,1,6,3,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,7,4,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,8,5,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,9,6,HA,PDX,HNL,39,39,0,0,0,0,0,
2016,1,10,7,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,11,1,HA,PDX,HNL,1,0,0,0,0,0,0,
2016,1,12,2,HA,PDX,HNL,21,21,0,0,0,0,0,
2016,1,13,3,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,14,4,HA,PDX,HNL,15,15,0,0,0,0,0,
2016,1,15,5,HA,PDX,HNL,13,0,0,0,0,0,0,
2016,1,16,6,HA,PDX,HNL,16,16,0,0,0,0,0,
2016,1,17,7,HA,PDX,HNL,1,0,0,0,0,0,0,
2016,1,18,1,HA,PDX,HNL,28,28,0,0,0,0,0,
2016,1,19,2,HA,PDX,HNL,20,20,0,0,0,0,0,
2016,1,20,3,HA,PDX,HNL,8,0,0,0,0,0,0,
2016,1,21,4,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,22,5,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,23,6,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,24,7,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,25,1,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,26,2,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,27,3,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,28,4,HA,PDX,HNL,23,19,0,4,0,0,0,
2016,1,29,5,HA,PDX,HNL,22,22,0,0,0,0,0,
2016,1,30,6,HA,PDX,HNL,22,22,0,0,0,0,0,
2016,1,31,7,HA,PDX,HNL,0,0,0,0,0,0,0,
2016,1,1,5,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,2,6,HA,HNL,PDX,5,0,0,0,0,0,0,
2016,1,3,7,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,4,1,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,5,2,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,6,3,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,7,4,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,8,5,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,9,6,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,10,7,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,11,1,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,12,2,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,13,3,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,14,4,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,15,5,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,16,6,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,17,7,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,18,1,HA,HNL,PDX,0,0,0,0,0,0,0,
2016,1,19,2,HA,HNL,PDX,0,0,0,0,0,0,0,
