YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2015,10,1,4,HA,LAX,HNL,15,15,0,0,0,0,0,
2015,10,2,5,HA,LAX,HNL,8,0,0,0,0,0,0,
2015,10,3,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,4,7,HA,LAX,HNL,30,0,0,0,0,30,0,
2015,10,5,1,HA,LAX,HNL,6,0,0,0,0,0,0,
2015,10,6,2,HA,LAX,HNL,0,0,0,0,0,0,1,A
2015,10,7,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,8,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,9,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,10,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,11,7,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,12,1,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,13,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,14,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,15,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,16,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,17,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,18,7,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,19,1,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,20,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,21,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,22,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,23,5,HA,LAX,HNL,1,0,0,0,0,0,0,
2015,10,24,6,HA,LAX,HNL,12,0,0,0,0,0,0,
2015,10,25,7,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,26,1,HA,LAX,HNL,8,0,0,0,0,0,0,
2015,10,27,2,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,28,3,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,29,4,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,30,5,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,31,6,HA,LAX,HNL,0,0,0,0,0,0,0,
2015,10,1,4,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,2,5,HA,HNL,LAX,4,0,0,0,0,0,0,
2015,10,3,6,HA,HNL,LAX,13,0,0,0,0,0,0,
2015,10,4,7,HA,HNL,LAX,15,15,0,0,0,0,0,
2015,10,5,1,HA,HNL,LAX,9,0,0,0,0,0,0,
2015,10,6,2,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,7,3,HA,HNL,LAX,37,24,0,0,0,13,0,
2015,10,8,4,HA,HNL,LAX,26,26,0,0,0,0,0,
2015,10,9,5,HA,HNL,LAX,13,0,0,0,0,0,0,
2015,10,10,6,HA,HNL,LAX,6,0,0,0,0,0,0,
2015,10,11,7,HA,HNL,LAX,2,0,0,0,0,0,0,
2015,10,12,1,HA,HNL,LAX,17,2,0,15,0,0,0,
2015,10,13,2,HA,HNL,LAX,3,0,0,0,0,0,0,
2015,10,14,3,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,15,4,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,16,5,HA,HNL,LAX,24,24,0,0,0,0,0,
2015,10,17,6,HA,HNL,LAX,28,28,0,0,0,0,0,
2015,10,18,7,HA,HNL,LAX,20,20,0,0,0,0,0,
2015,10,19,1,HA,HNL,LAX,18,14,0,4,0,0,0,
2015,10,20,2,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,21,3,HA,HNL,LAX,12,0,0,0,0,0,0,
2015,10,22,4,HA,HNL,LAX,5,0,0,0,0,0,0,
2015,10,23,5,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,24,6,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,25,7,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,26,1,HA,HNL,LAX,28,14,0,0,0,14,0,
2015,10,27,2,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,28,3,HA,HNL,LAX,12,0,0,0,0,0,0,
2015,10,29,4,HA,HNL,LAX,18,18,0,0,0,0,0,
2015,10,30,5,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,31,6,HA,HNL,LAX,0,0,0,0,0,0,0,
2015,10,1,4,HA,LAX,HNL,13,0,0,0,0,0,0,
2015,10,2,5,HA,LAX,HNL,15,15,0,0,0,0,0,
