YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,6,3,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,4,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,5,7,HA,HNL,LAS,3,0,0,0,0,0,0,
2016,6,6,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,7,2,HA,HNL,LAS,8,0,0,0,0,0,0,
2016,6,8,3,HA,HNL,LAS,7,0,0,0,0,0,0,
2016,6,9,4,HA,HNL,LAS,7,0,0,0,0,0,0,
2016,6,10,5,HA,HNL,LAS,6,0,0,0,0,0,0,
2016,6,11,6,HA,HNL,LAS,8,0,0,0,0,0,0,
2016,6,12,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,13,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,14,2,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,15,3,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,16,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,17,5,HA,HNL,LAS,44,44,0,0,0,0,0,
2016,6,18,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,19,7,HA,HNL,LAS,16,2,0,0,0,14,0,
2016,6,20,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,21,2,HA,HNL,LAS,6,0,0,0,0,0,0,
2016,6,22,3,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,23,4,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,24,5,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,25,6,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,26,7,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,27,1,HA,HNL,LAS,0,0,0,0,0,0,0,
2016,6,28,2,HA,HNL,LAS,0,0,0,0,0,0,0,
