YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY_NEW,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CANCELLED,CANCELLATION_CODE
2016,4,1,5,B6,LAX,JFK,0,0,0,0,0,0,0,
2016,4,1,5,B6,MCO,EWR,0,0,0,0,0,0,0,
2016,4,1,5,B6,BOS,DEN,31,31,0,0,0,0,0,
2016,4,1,5,B6,BWI,FLL,406,0,0,403,0,3,0,
2016,4,1,5,B6,LGA,MCO,231,0,0,214,0,17,0,
2016,4,1,5,B6,LGA,FLL,256,133,0,4,0,119,0,
2016,4,1,5,B6,DCA,BOS,0,0,0,0,0,0,0,
2016,4,1,5,B6,BOS,DTW,92,73,0,0,0,19,0,
2016,4,1,5,B6,EWR,MCO,15,15,0,0,0,0,0,
2016,4,1,5,B6,MCO,JFK,27,0,0,21,0,6,0,
2016,4,1,5,B6,MCO,JFK,0,0,0,0,0,0,0,
2016,4,1,5,B6,DCA,MCO,230,0,0,149,0,81,0,
2016,4,1,5,B6,MCO,LGA,251,0,0,27,0,224,0,
2016,4,1,5,B6,EWR,FLL,0,0,0,0,0,0,0,
2016,4,1,5,B6,JFK,TPA,11,0,0,0,0,0,0,
2016,4,1,5,B6,TPA,JFK,11,0,0,0,0,0,0,
2016,4,1,5,B6,JFK,FLL,0,0,0,0,0,0,0,
2016,4,1,5,B6,FLL,SFO,0,0,0,0,0,0,0,
2016,4,1,5,B6,MCO,BOS,0,0,0,0,0,0,0,
2016,4,1,5,B6,JFK,ORD,0,0,0,0,0,0,0,
2016,4,1,5,B6,ORD,JFK,0,0,0,0,0,0,0,
2016,4,1,5,B6,LGA,FLL,0,0,0,0,0,0,0,
2016,4,1,5,B6,FLL,PHL,0,0,0,0,0,0,0,
2016,4,1,5,B6,PHL,FLL,30,21,0,9,0,0,0,
2016,4,1,5,B6,FLL,JFK,26,0,0,12,0,14,0,
2016,4,1,5,B6,JFK,DEN,65,34,0,6,0,25,0,
2016,4,1,5,B6,DEN,JFK,62,7,0,0,0,55,0,
2016,4,1,5,B6,MCO,BOS,104,18,0,0,0,86,0,
2016,4,1,5,B6,JFK,MCO,8,0,0,0,0,0,0,
2016,4,1,5,B6,MCO,EWR,77,0,0,75,0,2,0,
2016,4,1,5,B6,LGA,MCO,16,0,0,16,0,0,0,
2016,4,1,5,B6,MCO,JFK,14,0,0,0,0,0,0,
2016,4,1,5,B6,JFK,SEA,16,9,0,2,0,5,0,
2016,4,1,5,B6,FLL,DCA,31,0,0,7,0,24,0,
2016,4,1,5,B6,DCA,FLL,13,0,0,0,0,0,0,
2016,4,1,5,B6,FLL,DCA,43,43,0,0,0,0,0,
2016,4,1,5,B6,DCA,MCO,92,24,0,26,0,42,0,
2016,4,1,5,B6,BOS,DTW,3,0,0,0,0,0,0,
2016,4,1,5,B6,DTW,BOS,0,0,0,0,0,0,0,
2016,4,1,5,B6,JFK,SAN,0,0,0,0,0,0,0,
2016,4,1,5,B6,SAN,JFK,64,0,0,64,0,0,0,
2016,4,1,5,B6,JFK,TPA,44,21,0,7,0,16,0,
2016,4,1,5,B6,BOS,FLL,1,0,0,0,0,0,0,
2016,4,1,5,B6,FLL,LGA,12,0,0,0,0,0,0,
